lang,seed,split,uid
sun,404,train,sun_00997
sun,404,train,sun_01001
sun,404,train,sun_01002
sun,404,train,sun_01003
sun,404,train,sun_01004
sun,404,train,sun_01005
sun,404,train,sun_01008
sun,404,train,sun_01010
sun,404,train,sun_01011
sun,404,train,sun_01014
sun,404,train,sun_01015
sun,404,train,sun_01016
sun,404,train,sun_01018
sun,404,train,sun_01020
sun,404,train,sun_01021
sun,404,train,sun_01022
sun,404,train,sun_01025
sun,404,train,sun_01027
sun,404,train,sun_01028
sun,404,train,sun_01029
sun,404,train,sun_01030
sun,404,train,sun_01033
sun,404,train,sun_01034
sun,404,train,sun_01036
sun,404,train,sun_01038
sun,404,train,sun_01039
sun,404,train,sun_01040
sun,404,train,sun_01041
sun,404,train,sun_01042
sun,404,train,sun_01043
sun,404,train,sun_01044
sun,404,train,sun_01045
sun,404,train,sun_01046
sun,404,train,sun_01048
sun,404,train,sun_01049
sun,404,train,sun_01051
sun,404,train,sun_01052
sun,404,train,sun_01053
sun,404,train,sun_01054
sun,404,train,sun_01056
sun,404,train,sun_01057
sun,404,train,sun_01058
sun,404,train,sun_01059
sun,404,train,sun_01060
sun,404,train,sun_01062
sun,404,train,sun_01063
sun,404,train,sun_01064
sun,404,train,sun_01065
sun,404,train,sun_01066
sun,404,train,sun_01068
sun,404,train,sun_01069
sun,404,train,sun_01070
sun,404,train,sun_01071
sun,404,train,sun_01075
sun,404,train,sun_01077
sun,404,train,sun_01083
sun,404,train,sun_01084
sun,404,train,sun_01085
sun,404,train,sun_01086
sun,404,train,sun_01087
sun,404,train,sun_01088
sun,404,train,sun_01089
sun,404,train,sun_01092
sun,404,train,sun_01093
sun,404,train,sun_01097
sun,404,train,sun_01098
sun,404,train,sun_01100
sun,404,train,sun_01102
sun,404,train,sun_01104
sun,404,train,sun_01105
sun,404,train,sun_01106
sun,404,train,sun_01107
sun,404,train,sun_01110
sun,404,train,sun_01111
sun,404,train,sun_01113
sun,404,train,sun_01114
sun,404,train,sun_01115
sun,404,train,sun_01116
sun,404,train,sun_01117
sun,404,train,sun_01118
sun,404,train,sun_01119
sun,404,train,sun_01120
sun,404,train,sun_01121
sun,404,train,sun_01122
sun,404,val,sun_00003
sun,404,val,sun_00005
sun,404,val,sun_00017
sun,404,val,sun_00025
sun,404,val,sun_00043
sun,404,val,sun_00045
sun,404,val,sun_00046
sun,404,val,sun_00066
sun,404,val,sun_00067
sun,404,val,sun_00068
sun,404,val,sun_00072
sun,404,val,sun_00078
sun,404,val,sun_00102
sun,404,val,sun_00104
sun,404,val,sun_00109
sun,404,val,sun_00111
sun,404,val,sun_00115
sun,404,val,sun_00116
sun,404,val,sun_00136
sun,404,val,sun_00140
sun,404,val,sun_00153
sun,404,val,sun_00155
sun,404,val,sun_00161
sun,404,val,sun_00165
sun,404,val,sun_00169
sun,404,val,sun_00180
sun,404,val,sun_00185
sun,404,val,sun_00197
sun,404,val,sun_00202
sun,404,val,sun_00212
sun,404,val,sun_00231
sun,404,val,sun_00243
sun,404,val,sun_00248
sun,404,val,sun_00257
sun,404,val,sun_00273
sun,404,val,sun_00279
sun,404,val,sun_00280
sun,404,val,sun_00283
sun,404,val,sun_00310
sun,404,val,sun_00312
sun,404,val,sun_00315
sun,404,val,sun_00319
sun,404,val,sun_00324
sun,404,val,sun_00329
sun,404,val,sun_00333
sun,404,val,sun_00335
sun,404,val,sun_00336
sun,404,val,sun_00339
sun,404,val,sun_00352
sun,404,val,sun_00362
sun,404,val,sun_00374
sun,404,val,sun_00379
sun,404,val,sun_00383
sun,404,val,sun_00385
sun,404,val,sun_00399
sun,404,val,sun_00400
sun,404,val,sun_00405
sun,404,val,sun_00406
sun,404,val,sun_00412
sun,404,val,sun_00416
sun,404,val,sun_00426
sun,404,val,sun_00427
sun,404,val,sun_00435
sun,404,val,sun_00439
sun,404,val,sun_00441
sun,404,val,sun_00444
sun,404,val,sun_00445
sun,404,val,sun_00453
sun,404,val,sun_00459
sun,404,val,sun_00461
sun,404,val,sun_00474
sun,404,val,sun_00475
sun,404,val,sun_00486
sun,404,val,sun_00503
sun,404,val,sun_00504
sun,404,val,sun_00505
sun,404,val,sun_00514
sun,404,val,sun_00517
sun,404,val,sun_00521
sun,404,val,sun_00532
sun,404,val,sun_00535
sun,404,val,sun_00554
sun,404,val,sun_00566
sun,404,val,sun_00573
sun,404,val,sun_00575
sun,404,val,sun_00588
sun,404,val,sun_00589
sun,404,val,sun_00594
sun,404,val,sun_00597
sun,404,val,sun_00609
sun,404,val,sun_00610
sun,404,val,sun_00614
sun,404,val,sun_00642
sun,404,val,sun_00647
sun,404,val,sun_00648
sun,404,val,sun_00650
sun,404,val,sun_00664
sun,404,val,sun_00677
sun,404,val,sun_00694
sun,404,val,sun_00712
sun,404,val,sun_00716
sun,404,val,sun_00717
sun,404,val,sun_00718
sun,404,val,sun_00725
sun,404,val,sun_00730
sun,404,val,sun_00731
sun,404,val,sun_00732
sun,404,val,sun_00751
sun,404,val,sun_00758
sun,404,val,sun_00763
sun,404,val,sun_00771
sun,404,val,sun_00779
sun,404,val,sun_00783
sun,404,val,sun_00784
sun,404,val,sun_00789
sun,404,val,sun_00795
sun,404,val,sun_00796
sun,404,val,sun_00800
sun,404,val,sun_00801
sun,404,val,sun_00802
sun,404,val,sun_00804
sun,404,val,sun_00806
sun,404,val,sun_00808
sun,404,val,sun_00814
sun,404,val,sun_00816
sun,404,val,sun_00821
sun,404,val,sun_00837
sun,404,val,sun_00840
sun,404,val,sun_00844
sun,404,val,sun_00880
sun,404,val,sun_00881
sun,404,val,sun_00887
sun,404,val,sun_00891
sun,404,val,sun_00899
sun,404,val,sun_00910
sun,404,val,sun_00914
sun,404,val,sun_00917
sun,404,val,sun_00921
sun,404,val,sun_00923
sun,404,val,sun_00928
sun,404,val,sun_00936
sun,404,val,sun_00941
sun,404,val,sun_00943
sun,404,val,sun_00948
sun,404,val,sun_00968
sun,404,val,sun_00974
sun,404,val,sun_00978
sun,404,val,sun_00986
sun,404,val,sun_00995
sun,404,val,sun_00999
sun,404,val,sun_01009
sun,404,val,sun_01012
sun,404,val,sun_01013
sun,404,val,sun_01023
sun,404,val,sun_01024
sun,404,val,sun_01032
sun,404,val,sun_01035
sun,404,val,sun_01037
sun,404,val,sun_01061
sun,404,val,sun_01072
sun,404,val,sun_01078
sun,404,val,sun_01079
sun,404,val,sun_01080
sun,404,val,sun_01082
sun,404,val,sun_01091
sun,404,val,sun_01099
sun,404,val,sun_01103
sun,404,val,sun_01112
sun,404,test,sun_00011
sun,404,test,sun_00013
sun,404,test,sun_00015
sun,404,test,sun_00021
sun,404,test,sun_00028
sun,404,test,sun_00029
sun,404,test,sun_00032
sun,404,test,sun_00033
sun,404,test,sun_00034
sun,404,test,sun_00035
sun,404,test,sun_00037
sun,404,test,sun_00039
sun,404,test,sun_00047
sun,404,test,sun_00063
sun,404,test,sun_00073
sun,404,test,sun_00075
sun,404,test,sun_00077
sun,404,test,sun_00087
sun,404,test,sun_00096
sun,404,test,sun_00105
sun,404,test,sun_00112
sun,404,test,sun_00114
sun,404,test,sun_00118
sun,404,test,sun_00120
sun,404,test,sun_00126
sun,404,test,sun_00128
sun,404,test,sun_00131
sun,404,test,sun_00142
sun,404,test,sun_00146
sun,404,test,sun_00156
sun,404,test,sun_00158
sun,404,test,sun_00168
sun,404,test,sun_00171
sun,404,test,sun_00176
sun,404,test,sun_00183
sun,404,test,sun_00187
sun,404,test,sun_00198
sun,404,test,sun_00200
sun,404,test,sun_00204
sun,404,test,sun_00206
sun,404,test,sun_00211
sun,404,test,sun_00225
sun,404,test,sun_00228
sun,404,test,sun_00238
sun,404,test,sun_00244
sun,404,test,sun_00245
sun,404,test,sun_00247
sun,404,test,sun_00252
sun,404,test,sun_00259
sun,404,test,sun_00260
sun,404,test,sun_00262
sun,404,test,sun_00275
sun,404,test,sun_00278
sun,404,test,sun_00288
sun,404,test,sun_00289
sun,404,test,sun_00293
sun,404,test,sun_00298
sun,404,test,sun_00300
sun,404,test,sun_00302
sun,404,test,sun_00316
sun,404,test,sun_00332
sun,404,test,sun_00337
sun,404,test,sun_00338
sun,404,test,sun_00340
sun,404,test,sun_00341
sun,404,test,sun_00342
sun,404,test,sun_00345
sun,404,test,sun_00348
sun,404,test,sun_00350
sun,404,test,sun_00351
sun,404,test,sun_00356
sun,404,test,sun_00359
sun,404,test,sun_00363
sun,404,test,sun_00367
sun,404,test,sun_00370
sun,404,test,sun_00371
sun,404,test,sun_00375
sun,404,test,sun_00376
sun,404,test,sun_00378
sun,404,test,sun_00388
sun,404,test,sun_00389
sun,404,test,sun_00391
sun,404,test,sun_00393
sun,404,test,sun_00397
sun,404,test,sun_00398
sun,404,test,sun_00403
sun,404,test,sun_00418
sun,404,test,sun_00420
sun,404,test,sun_00422
sun,404,test,sun_00423
sun,404,test,sun_00424
sun,404,test,sun_00429
sun,404,test,sun_00431
sun,404,test,sun_00433
sun,404,test,sun_00455
sun,404,test,sun_00457
sun,404,test,sun_00467
sun,404,test,sun_00470
sun,404,test,sun_00477
sun,404,test,sun_00481
sun,404,test,sun_00487
sun,404,test,sun_00489
sun,404,test,sun_00493
sun,404,test,sun_00502
sun,404,test,sun_00519
sun,404,test,sun_00527
sun,404,test,sun_00538
sun,404,test,sun_00539
sun,404,test,sun_00544
sun,404,test,sun_00545
sun,404,test,sun_00556
sun,404,test,sun_00560
sun,404,test,sun_00567
sun,404,test,sun_00572
sun,404,test,sun_00578
sun,404,test,sun_00582
sun,404,test,sun_00585
sun,404,test,sun_00586
sun,404,test,sun_00598
sun,404,test,sun_00611
sun,404,test,sun_00619
sun,404,test,sun_00621
sun,404,test,sun_00622
sun,404,test,sun_00623
sun,404,test,sun_00625
sun,404,test,sun_00627
sun,404,test,sun_00628
sun,404,test,sun_00633
sun,404,test,sun_00636
sun,404,test,sun_00643
sun,404,test,sun_00645
sun,404,test,sun_00653
sun,404,test,sun_00657
sun,404,test,sun_00665
sun,404,test,sun_00666
sun,404,test,sun_00669
sun,404,test,sun_00673
sun,404,test,sun_00676
sun,404,test,sun_00680
sun,404,test,sun_00690
sun,404,test,sun_00691
sun,404,test,sun_00692
sun,404,test,sun_00695
sun,404,test,sun_00698
sun,404,test,sun_00708
sun,404,test,sun_00709
sun,404,test,sun_00713
sun,404,test,sun_00715
sun,404,test,sun_00736
sun,404,test,sun_00739
sun,404,test,sun_00741
sun,404,test,sun_00742
sun,404,test,sun_00745
sun,404,test,sun_00754
sun,404,test,sun_00755
sun,404,test,sun_00756
sun,404,test,sun_00762
sun,404,test,sun_00764
sun,404,test,sun_00765
sun,404,test,sun_00767
sun,404,test,sun_00768
sun,404,test,sun_00773
sun,404,test,sun_00786
sun,404,test,sun_00787
sun,404,test,sun_00788
sun,404,test,sun_00790
sun,404,test,sun_00791
sun,404,test,sun_00797
sun,404,test,sun_00798
sun,404,test,sun_00799
sun,404,test,sun_00811
sun,404,test,sun_00812
sun,404,test,sun_00815
sun,404,test,sun_00817
sun,404,test,sun_00818
sun,404,test,sun_00819
sun,404,test,sun_00822
sun,404,test,sun_00826
sun,404,test,sun_00829
sun,404,test,sun_00831
sun,404,test,sun_00847
sun,404,test,sun_00848
sun,404,test,sun_00849
sun,404,test,sun_00850
sun,404,test,sun_00856
sun,404,test,sun_00875
sun,404,test,sun_00877
sun,404,test,sun_00893
sun,404,test,sun_00906
sun,404,test,sun_00913
sun,404,test,sun_00915
sun,404,test,sun_00918
sun,404,test,sun_00925
sun,404,test,sun_00930
sun,404,test,sun_00939
sun,404,test,sun_00942
sun,404,test,sun_00945
sun,404,test,sun_00946
sun,404,test,sun_00947
sun,404,test,sun_00958
sun,404,test,sun_00969
sun,404,test,sun_00984
sun,404,test,sun_00987
sun,404,test,sun_00998
sun,404,test,sun_01000
sun,404,test,sun_01006
sun,404,test,sun_01007
sun,404,test,sun_01017
sun,404,test,sun_01019
sun,404,test,sun_01026
sun,404,test,sun_01031
sun,404,test,sun_01047
sun,404,test,sun_01050
sun,404,test,sun_01055
sun,404,test,sun_01067
sun,404,test,sun_01073
sun,404,test,sun_01074
sun,404,test,sun_01076
sun,404,test,sun_01081
sun,404,test,sun_01090
sun,404,test,sun_01094
sun,404,test,sun_01095
sun,404,test,sun_01096
sun,404,test,sun_01101
sun,404,test,sun_01108
sun,404,test,sun_01109
jav,404,train,jav_00000
jav,404,train,jav_00001
jav,404,train,jav_00003
jav,404,train,jav_00004
jav,404,train,jav_00006
jav,404,train,jav_00009
jav,404,train,jav_00011
jav,404,train,jav_00012
jav,404,train,jav_00013
jav,404,train,jav_00014
jav,404,train,jav_00015
jav,404,train,jav_00017
jav,404,train,jav_00018
jav,404,train,jav_00019
jav,404,train,jav_00021
jav,404,train,jav_00022
jav,404,train,jav_00024
jav,404,train,jav_00025
jav,404,train,jav_00026
jav,404,train,jav_00027
jav,404,train,jav_00028
jav,404,train,jav_00033
jav,404,train,jav_00035
jav,404,train,jav_00036
jav,404,train,jav_00037
jav,404,train,jav_00038
jav,404,train,jav_00041
jav,404,train,jav_00042
jav,404,train,jav_00043
jav,404,train,jav_00044
jav,404,train,jav_00047
jav,404,train,jav_00048
jav,404,train,jav_00051
jav,404,train,jav_00052
jav,404,train,jav_00053
jav,404,train,jav_00055
jav,404,train,jav_00061
jav,404,train,jav_00063
jav,404,train,jav_00064
jav,404,train,jav_00065
jav,404,train,jav_00067
jav,404,train,jav_00069
jav,404,train,jav_00070
jav,404,train,jav_00072
jav,404,train,jav_00074
jav,404,train,jav_00075
jav,404,train,jav_00076
jav,404,train,jav_00077
jav,404,train,jav_00078
jav,404,train,jav_00082
jav,404,train,jav_00083
jav,404,train,jav_00084
jav,404,train,jav_00086
jav,404,train,jav_00087
jav,404,train,jav_00089
jav,404,train,jav_00090
jav,404,train,jav_00093
jav,404,train,jav_00094
jav,404,train,jav_00095
jav,404,train,jav_00096
jav,404,train,jav_00098
jav,404,train,jav_00099
jav,404,train,jav_00101
jav,404,train,jav_00102
jav,404,train,jav_00104
jav,404,train,jav_00105
jav,404,train,jav_00106
jav,404,train,jav_00108
jav,404,train,jav_00109
jav,404,train,jav_00110
jav,404,train,jav_00115
jav,404,train,jav_00116
jav,404,train,jav_00118
jav,404,train,jav_00119
jav,404,train,jav_00120
jav,404,train,jav_00121
jav,404,train,jav_00122
jav,404,train,jav_00123
jav,404,train,jav_00124
jav,404,train,jav_00126
jav,404,train,jav_00127
jav,404,train,jav_00128
jav,404,train,jav_00129
jav,404,train,jav_00130
jav,404,train,jav_00131
jav,404,train,jav_00132
jav,404,train,jav_00133
jav,404,train,jav_00134
jav,404,train,jav_00135
jav,404,train,jav_00136
jav,404,train,jav_00138
jav,404,train,jav_00139
jav,404,train,jav_00141
jav,404,train,jav_00144
jav,404,train,jav_00145
jav,404,train,jav_00146
jav,404,train,jav_00148
jav,404,train,jav_00150
jav,404,val,jav_00005
jav,404,val,jav_00008
jav,404,val,jav_00010
jav,404,val,jav_00016
jav,404,val,jav_00020
jav,404,val,jav_00031
jav,404,val,jav_00039
jav,404,val,jav_00040
jav,404,val,jav_00045
jav,404,val,jav_00046
jav,404,val,jav_00056
jav,404,val,jav_00058
jav,404,val,jav_00059
jav,404,val,jav_00068
jav,404,val,jav_00100
jav,404,val,jav_00112
jav,404,val,jav_00114
jav,404,val,jav_00117
jav,404,val,jav_00125
jav,404,val,jav_00142
jav,404,val,jav_00143
jav,404,val,jav_00149
jav,404,test,jav_00002
jav,404,test,jav_00007
jav,404,test,jav_00023
jav,404,test,jav_00029
jav,404,test,jav_00030
jav,404,test,jav_00032
jav,404,test,jav_00034
jav,404,test,jav_00049
jav,404,test,jav_00050
jav,404,test,jav_00054
jav,404,test,jav_00057
jav,404,test,jav_00060
jav,404,test,jav_00062
jav,404,test,jav_00066
jav,404,test,jav_00071
jav,404,test,jav_00073
jav,404,test,jav_00079
jav,404,test,jav_00080
jav,404,test,jav_00081
jav,404,test,jav_00085
jav,404,test,jav_00088
jav,404,test,jav_00091
jav,404,test,jav_00092
jav,404,test,jav_00097
jav,404,test,jav_00103
jav,404,test,jav_00107
jav,404,test,jav_00111
jav,404,test,jav_00113
jav,404,test,jav_00137
jav,404,test,jav_00140
jav,404,test,jav_00147
ind,404,train,ind_00000
ind,404,train,ind_00001
ind,404,train,ind_00002
ind,404,train,ind_00003
ind,404,train,ind_00004
ind,404,train,ind_00007
ind,404,train,ind_00008
ind,404,train,ind_00010
ind,404,train,ind_00016
ind,404,train,ind_00017
ind,404,train,ind_00018
ind,404,train,ind_00020
ind,404,train,ind_00021
ind,404,train,ind_00022
ind,404,train,ind_00023
ind,404,train,ind_00024
ind,404,train,ind_00025
ind,404,train,ind_00027
ind,404,train,ind_00028
ind,404,train,ind_00030
ind,404,train,ind_00031
ind,404,train,ind_00033
ind,404,train,ind_00034
ind,404,train,ind_00035
ind,404,train,ind_00036
ind,404,train,ind_00037
ind,404,train,ind_00038
ind,404,train,ind_00039
ind,404,train,ind_00040
ind,404,train,ind_00041
ind,404,train,ind_00043
ind,404,train,ind_00044
ind,404,train,ind_00045
ind,404,train,ind_00046
ind,404,train,ind_00050
ind,404,train,ind_00052
ind,404,train,ind_00053
ind,404,train,ind_00054
ind,404,train,ind_00055
ind,404,train,ind_00056
ind,404,train,ind_00060
ind,404,train,ind_00063
ind,404,train,ind_00064
ind,404,train,ind_00065
ind,404,train,ind_00067
ind,404,train,ind_00068
ind,404,train,ind_00069
ind,404,train,ind_00070
ind,404,train,ind_00071
ind,404,train,ind_00076
ind,404,train,ind_00077
ind,404,train,ind_00078
ind,404,train,ind_00079
ind,404,train,ind_00081
ind,404,train,ind_00083
ind,404,train,ind_00084
ind,404,train,ind_00089
ind,404,train,ind_00090
ind,404,train,ind_00091
ind,404,train,ind_00092
ind,404,train,ind_00093
ind,404,train,ind_00094
ind,404,train,ind_00095
ind,404,train,ind_00096
ind,404,train,ind_00100
ind,404,train,ind_00102
ind,404,train,ind_00104
ind,404,train,ind_00105
ind,404,train,ind_00106
ind,404,train,ind_00107
ind,404,train,ind_00108
ind,404,train,ind_00109
ind,404,train,ind_00110
ind,404,train,ind_00111
ind,404,train,ind_00113
ind,404,train,ind_00114
ind,404,train,ind_00115
ind,404,train,ind_00116
ind,404,train,ind_00117
ind,404,train,ind_00120
ind,404,train,ind_00122
ind,404,train,ind_00123
ind,404,train,ind_00124
ind,404,train,ind_00126
ind,404,train,ind_00127
ind,404,train,ind_00129
ind,404,train,ind_00130
ind,404,train,ind_00131
ind,404,train,ind_00134
ind,404,train,ind_00135
ind,404,train,ind_00136
ind,404,train,ind_00137
ind,404,train,ind_00140
ind,404,train,ind_00142
ind,404,train,ind_00144
ind,404,train,ind_00145
ind,404,train,ind_00146
ind,404,train,ind_00149
ind,404,train,ind_00152
ind,404,train,ind_00153
ind,404,train,ind_00155
ind,404,val,ind_00006
ind,404,val,ind_00009
ind,404,val,ind_00011
ind,404,val,ind_00012
ind,404,val,ind_00014
ind,404,val,ind_00015
ind,404,val,ind_00032
ind,404,val,ind_00048
ind,404,val,ind_00049
ind,404,val,ind_00057
ind,404,val,ind_00058
ind,404,val,ind_00072
ind,404,val,ind_00082
ind,404,val,ind_00085
ind,404,val,ind_00088
ind,404,val,ind_00112
ind,404,val,ind_00118
ind,404,val,ind_00119
ind,404,val,ind_00121
ind,404,val,ind_00132
ind,404,val,ind_00139
ind,404,val,ind_00148
ind,404,val,ind_00150
ind,404,test,ind_00005
ind,404,test,ind_00013
ind,404,test,ind_00019
ind,404,test,ind_00026
ind,404,test,ind_00029
ind,404,test,ind_00042
ind,404,test,ind_00047
ind,404,test,ind_00051
ind,404,test,ind_00059
ind,404,test,ind_00061
ind,404,test,ind_00062
ind,404,test,ind_00066
ind,404,test,ind_00073
ind,404,test,ind_00074
ind,404,test,ind_00075
ind,404,test,ind_00080
ind,404,test,ind_00086
ind,404,test,ind_00087
ind,404,test,ind_00097
ind,404,test,ind_00098
ind,404,test,ind_00099
ind,404,test,ind_00101
ind,404,test,ind_00103
ind,404,test,ind_00125
ind,404,test,ind_00128
ind,404,test,ind_00133
ind,404,test,ind_00138
ind,404,test,ind_00141
ind,404,test,ind_00143
ind,404,test,ind_00147
ind,404,test,ind_00151
ind,404,test,ind_00154
sun,505,train,sun_00002
sun,505,train,sun_00008
sun,505,train,sun_00009
sun,505,train,sun_00010
sun,505,train,sun_00012
sun,505,train,sun_00014
sun,505,train,sun_00016
sun,505,train,sun_00017
sun,505,train,sun_00018
sun,505,train,sun_00019
sun,505,train,sun_00020
sun,505,train,sun_00021
sun,505,train,sun_00023
sun,505,train,sun_00024
sun,505,train,sun_00026
sun,505,train,sun_00027
sun,505,train,sun_00028
sun,505,train,sun_00030
sun,505,train,sun_00032
sun,505,train,sun_00033
sun,505,train,sun_00038
sun,505,train,sun_00040
sun,505,train,sun_00041
sun,505,train,sun_00042
sun,505,train,sun_00044
sun,505,train,sun_00045
sun,505,train,sun_00046
sun,505,train,sun_00047
sun,505,train,sun_00048
sun,505,train,sun_00049
sun,505,train,sun_00050
sun,505,train,sun_00051
sun,505,train,sun_00052
sun,505,train,sun_00053
sun,505,train,sun_00055
sun,505,train,sun_00056
sun,505,train,sun_00057
sun,505,train,sun_00058
sun,505,train,sun_00060
sun,505,train,sun_00061
sun,505,train,sun_00062
sun,505,train,sun_00063
sun,505,train,sun_00065
sun,505,train,sun_00066
sun,505,train,sun_00068
sun,505,train,sun_00069
sun,505,train,sun_00070
sun,505,train,sun_00072
sun,505,train,sun_00073
sun,505,train,sun_00075
sun,505,train,sun_00076
sun,505,train,sun_00078
sun,505,train,sun_00079
sun,505,train,sun_00081
sun,505,train,sun_00083
sun,505,train,sun_00086
sun,505,train,sun_00088
sun,505,train,sun_00089
sun,505,train,sun_00091
sun,505,train,sun_00092
sun,505,train,sun_00093
sun,505,train,sun_00095
sun,505,train,sun_00098
sun,505,train,sun_00099
sun,505,train,sun_00100
sun,505,train,sun_00101
sun,505,train,sun_00105
sun,505,train,sun_00106
sun,505,train,sun_00107
sun,505,train,sun_00108
sun,505,train,sun_00111
sun,505,train,sun_00112
sun,505,train,sun_00113
sun,505,train,sun_00114
sun,505,train,sun_00116
sun,505,train,sun_00120
sun,505,train,sun_00121
sun,505,train,sun_00122
sun,505,train,sun_00123
sun,505,train,sun_00124
sun,505,train,sun_00125
sun,505,train,sun_00128
sun,505,train,sun_00130
sun,505,train,sun_00132
sun,505,train,sun_00135
sun,505,train,sun_00140
sun,505,train,sun_00141
sun,505,train,sun_00142
sun,505,train,sun_00144
sun,505,train,sun_00145
sun,505,train,sun_00147
sun,505,train,sun_00149
sun,505,train,sun_00152
sun,505,train,sun_00153
sun,505,train,sun_00155
sun,505,train,sun_00157
sun,505,train,sun_00158
sun,505,train,sun_00159
sun,505,train,sun_00160
sun,505,train,sun_00161
sun,505,train,sun_00162
sun,505,train,sun_00166
sun,505,train,sun_00167
sun,505,train,sun_00168
sun,505,train,sun_00169
sun,505,train,sun_00170
sun,505,train,sun_00171
sun,505,train,sun_00172
sun,505,train,sun_00173
sun,505,train,sun_00174
sun,505,train,sun_00181
sun,505,train,sun_00183
sun,505,train,sun_00185
sun,505,train,sun_00186
sun,505,train,sun_00187
sun,505,train,sun_00189
sun,505,train,sun_00190
sun,505,train,sun_00191
sun,505,train,sun_00192
sun,505,train,sun_00193
sun,505,train,sun_00194
sun,505,train,sun_00195
sun,505,train,sun_00198
sun,505,train,sun_00199
sun,505,train,sun_00200
sun,505,train,sun_00201
sun,505,train,sun_00202
sun,505,train,sun_00204
sun,505,train,sun_00206
sun,505,train,sun_00208
sun,505,train,sun_00209
sun,505,train,sun_00211
sun,505,train,sun_00212
sun,505,train,sun_00213
sun,505,train,sun_00214
sun,505,train,sun_00215
sun,505,train,sun_00216
sun,505,train,sun_00217
sun,505,train,sun_00219
sun,505,train,sun_00220
sun,505,train,sun_00222
sun,505,train,sun_00223
sun,505,train,sun_00225
sun,505,train,sun_00226
sun,505,train,sun_00227
sun,505,train,sun_00229
sun,505,train,sun_00230
sun,505,train,sun_00231
sun,505,train,sun_00232
sun,505,train,sun_00233
sun,505,train,sun_00236
sun,505,train,sun_00237
sun,505,train,sun_00238
sun,505,train,sun_00239
sun,505,train,sun_00241
sun,505,train,sun_00242
sun,505,train,sun_00246
sun,505,train,sun_00247
sun,505,train,sun_00250
sun,505,train,sun_00252
sun,505,train,sun_00253
sun,505,train,sun_00255
sun,505,train,sun_00256
sun,505,train,sun_00257
sun,505,train,sun_00258
sun,505,train,sun_00259
sun,505,train,sun_00260
sun,505,train,sun_00261
sun,505,train,sun_00264
sun,505,train,sun_00266
sun,505,train,sun_00267
sun,505,train,sun_00269
sun,505,train,sun_00270
sun,505,train,sun_00271
sun,505,train,sun_00273
sun,505,train,sun_00275
sun,505,train,sun_00276
sun,505,train,sun_00278
sun,505,train,sun_00279
sun,505,train,sun_00280
sun,505,train,sun_00281
sun,505,train,sun_00282
sun,505,train,sun_00284
sun,505,train,sun_00285
sun,505,train,sun_00286
sun,505,train,sun_00287
sun,505,train,sun_00288
sun,505,train,sun_00290
sun,505,train,sun_00291
sun,505,train,sun_00293
sun,505,train,sun_00295
sun,505,train,sun_00299
sun,505,train,sun_00300
sun,505,train,sun_00301
sun,505,train,sun_00302
sun,505,train,sun_00306
sun,505,train,sun_00307
sun,505,train,sun_00310
sun,505,train,sun_00313
sun,505,train,sun_00317
sun,505,train,sun_00319
sun,505,train,sun_00320
sun,505,train,sun_00321
sun,505,train,sun_00323
sun,505,train,sun_00324
sun,505,train,sun_00325
sun,505,train,sun_00327
sun,505,train,sun_00328
sun,505,train,sun_00329
sun,505,train,sun_00331
sun,505,train,sun_00333
sun,505,train,sun_00335
sun,505,train,sun_00336
sun,505,train,sun_00337
sun,505,train,sun_00338
sun,505,train,sun_00339
sun,505,train,sun_00340
sun,505,train,sun_00341
sun,505,train,sun_00342
sun,505,train,sun_00345
sun,505,train,sun_00347
sun,505,train,sun_00349
sun,505,train,sun_00350
sun,505,train,sun_00351
sun,505,train,sun_00352
sun,505,train,sun_00353
sun,505,train,sun_00354
sun,505,train,sun_00355
sun,505,train,sun_00356
sun,505,train,sun_00358
sun,505,train,sun_00363
sun,505,train,sun_00364
sun,505,train,sun_00365
sun,505,train,sun_00366
sun,505,train,sun_00368
sun,505,train,sun_00370
sun,505,train,sun_00371
sun,505,train,sun_00374
sun,505,train,sun_00376
sun,505,train,sun_00377
sun,505,train,sun_00378
sun,505,train,sun_00379
sun,505,train,sun_00380
sun,505,train,sun_00381
sun,505,train,sun_00382
sun,505,train,sun_00384
sun,505,train,sun_00385
sun,505,train,sun_00386
sun,505,train,sun_00388
sun,505,train,sun_00390
sun,505,train,sun_00396
sun,505,train,sun_00398
sun,505,train,sun_00399
sun,505,train,sun_00401
sun,505,train,sun_00403
sun,505,train,sun_00404
sun,505,train,sun_00405
sun,505,train,sun_00406
sun,505,train,sun_00407
sun,505,train,sun_00408
sun,505,train,sun_00410
sun,505,train,sun_00411
sun,505,train,sun_00412
sun,505,train,sun_00413
sun,505,train,sun_00414
sun,505,train,sun_00415
sun,505,train,sun_00416
sun,505,train,sun_00417
sun,505,train,sun_00418
sun,505,train,sun_00419
sun,505,train,sun_00420
sun,505,train,sun_00421
sun,505,train,sun_00423
sun,505,train,sun_00424
sun,505,train,sun_00425
sun,505,train,sun_00426
sun,505,train,sun_00428
sun,505,train,sun_00430
sun,505,train,sun_00431
sun,505,train,sun_00432
sun,505,train,sun_00433
sun,505,train,sun_00434
sun,505,train,sun_00437
sun,505,train,sun_00438
sun,505,train,sun_00440
sun,505,train,sun_00441
sun,505,train,sun_00442
sun,505,train,sun_00445
sun,505,train,sun_00446
sun,505,train,sun_00447
sun,505,train,sun_00449
